date,temperature,humidity,luminosity
2023-12-21 14:36:00.287,19.0,27.1,333
2023-12-21 14:35:58.244,19.0,27.1,329
2023-12-21 14:35:56.201,19.0,27.1,334
2023-12-21 14:35:54.158,18.9,27.2,259
2023-12-21 14:35:52.115,19.0,27.1,259
2023-12-21 14:35:50.072,19.0,27.1,266
2023-12-21 14:35:48.029,18.9,27.2,263
2023-12-21 14:35:45.986,18.9,27.4,264
2023-12-21 14:35:43.944,18.9,27.3,259
2023-12-21 14:35:41.901,18.9,27.1,251
2023-12-21 14:35:39.857,18.9,27.3,333
2023-12-21 14:35:37.814,18.9,27.4,318
2023-12-21 14:35:35.771,18.9,27.3,324
2023-12-21 14:35:33.729,18.9,27.3,333
2023-12-21 14:35:31.685,18.8,27.4,341
2023-12-21 14:35:29.643,18.8,27.5,339
2023-12-21 14:35:27.599,18.8,27.6,305
2023-12-21 14:35:25.557,18.8,27.7,338
2023-12-21 14:35:23.514,18.8,27.8,292
2023-12-21 14:35:21.471,18.8,27.8,338
2023-12-21 14:35:19.427,18.7,27.8,302
2023-12-21 14:35:17.385,18.7,27.9,335
2023-12-21 14:35:15.342,18.7,27.9,331
2023-12-21 14:35:13.299,18.7,28.2,329
2023-12-21 14:35:11.255,18.7,28.3,173
2023-12-21 14:35:09.212,18.7,28.2,102
2023-12-21 14:35:07.169,18.6,28.4,308
2023-12-21 14:33:36.838,7.7,0.0,174
2023-12-21 14:33:34.795,7.6,0.0,415
2023-12-21 14:33:32.752,7.7,0.0,297
2023-12-21 14:33:30.709,7.6,0.0,256
2023-12-21 14:33:28.665,7.4,0.0,349
2023-12-21 14:33:26.621,7.3,0.0,131
2023-12-21 14:33:24.579,7.3,0.0,315
2023-12-21 14:33:22.536,7.5,0.0,418
2023-12-21 14:33:20.493,7.4,0.0,301
2023-12-21 14:33:18.450,7.4,0.0,400
2023-12-21 14:33:16.407,7.5,0.0,399
2023-12-21 14:33:14.364,7.4,0.0,400
2023-12-21 14:33:12.321,7.4,0.0,400
2023-12-21 14:33:10.278,7.6,0.0,253
2023-12-21 14:33:08.235,7.3,0.0,150
2023-12-21 14:33:06.192,7.5,0.0,411
2023-12-21 14:33:04.149,7.3,0.0,397
2023-12-21 14:33:02.106,7.4,0.0,410
2023-12-21 14:33:00.063,7.5,0.0,405
2023-12-21 14:32:58.019,7.4,0.0,395
2023-12-21 14:32:55.976,7.4,0.0,347
2023-12-21 14:32:53.932,7.4,0.0,405
2023-12-21 14:32:51.889,7.3,0.0,405
2023-12-21 14:32:49.845,7.3,0.0,408
2023-12-21 14:32:47.801,7.4,0.0,411
2023-12-21 14:32:45.758,7.4,0.0,403
2023-12-21 14:32:43.715,7.5,0.0,398
2023-12-21 14:32:41.672,7.5,0.0,410
2023-12-21 14:32:39.629,7.6,0.0,404
2023-12-21 14:32:37.587,7.7,0.0,401
2023-12-21 14:32:35.543,7.5,0.0,400
2023-12-21 14:32:33.500,7.4,0.0,404
2023-12-21 14:32:31.457,7.5,0.0,404
2023-12-21 14:32:29.414,7.3,0.0,401
2023-12-21 14:32:27.372,7.3,0.0,401
2023-12-21 14:32:25.328,7.3,0.0,401
2023-12-21 14:32:23.286,7.4,0.0,407
2023-12-21 14:32:21.242,7.4,0.0,409
2023-12-21 14:32:19.200,7.4,0.0,408
2023-12-21 14:32:17.157,7.4,0.0,404
2023-12-21 14:32:15.113,7.5,0.0,409
2023-12-21 14:32:13.070,7.5,0.0,401
2023-12-21 14:32:11.027,7.5,0.0,401
2023-12-21 14:32:08.984,7.3,0.0,401
2023-12-21 14:32:06.941,7.4,0.0,402
2023-12-21 14:32:04.898,7.3,0.0,401
2023-12-21 14:32:02.855,7.3,0.0,402
2023-12-21 14:32:00.811,7.3,0.0,401
2023-12-21 14:31:58.768,7.3,0.0,401
2023-12-21 14:31:56.725,7.3,0.0,403
2023-12-21 14:31:54.682,7.3,0.0,402
2023-12-21 14:31:52.639,7.4,0.0,401
2023-12-21 14:31:50.595,7.4,0.0,400
2023-12-21 14:31:48.553,7.3,0.0,403
2023-12-21 14:31:46.510,7.3,0.0,232
2023-12-21 14:31:44.467,7.1,0.0,165
2023-12-21 14:31:42.424,7.4,0.0,405
2023-12-21 14:31:40.380,7.4,0.0,402
2023-12-21 14:31:38.338,7.3,0.0,407
2023-12-21 14:31:36.294,7.3,0.0,404
2023-12-21 14:31:34.251,7.2,0.0,405
2023-12-21 14:31:32.208,7.1,0.0,401
2023-12-21 14:31:30.165,7.3,0.0,400
2023-12-21 14:31:28.122,7.3,0.0,401
2023-12-21 14:31:26.079,7.3,0.0,402
2023-12-21 14:31:24.036,7.3,0.0,403
2023-12-21 14:31:21.994,7.3,0.0,404
2023-12-21 14:31:19.950,7.3,0.0,404
2023-12-21 14:31:17.907,7.4,0.0,398
2023-12-21 14:31:15.864,7.3,0.0,400
2023-12-21 14:31:13.822,7.3,0.0,401
2023-12-21 14:31:11.778,7.2,0.0,396
2023-12-21 14:31:09.734,7.2,0.0,397
2023-12-21 14:31:07.690,7.1,0.0,400
2023-12-21 14:31:05.648,7.3,0.0,399
2023-12-21 14:31:03.605,7.2,0.0,398
2023-12-21 14:31:01.562,7.1,0.0,397
2023-12-21 14:30:59.519,7.2,0.0,400
2023-12-21 14:30:57.475,7.2,0.0,398
2023-12-21 14:30:55.433,7.1,0.0,400
2023-12-21 14:30:53.389,7.0,0.0,388
2023-12-21 14:30:51.347,7.2,0.0,394
2023-12-21 14:30:49.303,7.0,0.0,393
2023-12-21 14:30:47.261,7.1,0.0,392
2023-12-21 14:30:45.218,7.1,0.0,386
2023-12-21 14:30:43.174,7.1,0.0,384
2023-12-21 14:30:41.132,7.1,0.0,386
2023-12-21 14:30:39.089,7.2,0.0,397
2023-12-21 14:30:37.046,7.2,0.0,396
2023-12-21 14:30:35.003,7.2,0.0,398
2023-12-21 14:30:32.959,7.1,0.0,405
2023-12-21 14:30:30.916,7.0,0.0,404
2023-12-21 14:30:28.874,6.9,0.0,404
2023-12-21 14:30:26.830,7.0,0.0,404
2023-12-21 14:30:24.787,7.1,0.0,402
2023-12-21 14:30:22.744,7.0,0.0,402
2023-12-21 14:30:20.701,7.2,0.0,402
2023-12-21 14:30:18.658,7.2,0.0,400
2023-12-21 14:30:16.615,7.1,0.0,398
2023-12-21 14:30:14.571,7.3,0.0,373
2023-12-21 14:30:12.529,7.2,0.0,387
2023-12-21 14:30:10.486,7.2,0.0,362
2023-12-21 14:30:08.442,7.2,0.0,368
2023-12-21 14:30:06.399,7.3,0.0,369
2023-12-21 14:30:04.356,7.3,0.0,367
2023-12-21 14:30:02.313,7.3,0.0,368
2023-12-21 14:30:00.269,7.2,0.0,365
2023-12-21 14:29:58.226,7.2,0.0,368
2023-12-21 14:29:56.183,7.1,0.0,371
2023-12-21 14:29:54.141,7.1,0.0,369
2023-12-21 14:29:52.097,7.1,0.0,367
2023-12-21 14:29:50.053,7.2,0.0,367
2023-12-21 14:29:48.009,7.2,0.0,368
2023-12-21 14:29:45.966,7.3,0.0,368
2023-12-21 14:29:43.923,7.1,0.0,370
2023-12-21 14:29:41.880,7.1,0.0,341
2023-12-21 14:29:39.836,7.3,0.0,152
2023-12-21 14:29:37.793,7.3,0.0,370
2023-12-21 14:29:35.751,7.3,0.0,367
2023-12-21 14:29:33.707,7.2,0.0,368
2023-12-21 14:29:31.664,7.3,0.0,380
2023-12-21 14:29:29.621,7.3,0.0,382
2023-12-21 14:29:27.579,7.3,0.0,307
2023-12-21 14:29:25.535,7.3,0.0,373
2023-12-21 14:29:23.493,7.3,0.0,374
2023-12-21 14:29:21.450,7.3,0.0,374
2023-12-21 14:29:19.407,7.3,0.0,369
2023-12-21 14:29:17.364,7.3,0.0,367
2023-12-21 14:29:15.321,7.3,0.0,368
2023-12-21 14:29:13.277,7.3,0.0,368
2023-12-21 14:29:11.235,7.3,0.0,370
2023-12-21 14:29:09.192,7.3,0.0,351
2023-12-21 14:29:07.149,7.3,0.0,337
2023-12-21 14:29:05.106,7.4,0.0,282
2023-12-21 14:29:03.063,7.4,0.0,273
2023-12-21 14:29:01.020,7.3,0.0,270
2023-12-21 14:28:58.977,7.4,0.0,162
2023-12-21 14:28:56.934,7.5,0.0,266
2023-12-21 14:28:54.890,7.5,0.0,262
2023-12-21 14:28:52.848,7.6,0.0,265
2023-12-21 14:28:50.805,7.6,0.0,274
2023-12-21 14:28:48.762,7.5,0.0,249
2023-12-21 14:28:46.719,7.7,0.0,247
2023-12-21 14:28:44.676,7.5,0.0,244
2023-12-21 14:28:42.633,7.6,0.0,241
2023-12-21 14:28:40.589,7.7,0.0,244
2023-12-21 14:28:38.547,7.7,0.0,259
2023-12-21 14:28:36.504,7.8,0.0,258
2023-12-21 14:28:34.461,7.8,0.0,262
2023-12-21 14:28:32.418,7.8,0.0,266
2023-12-21 14:28:30.375,7.7,0.0,263
2023-12-21 14:28:28.332,7.8,0.0,265
2023-12-21 14:28:26.289,7.7,0.0,266
2023-12-21 14:28:24.246,7.7,0.0,267
2023-12-21 14:28:22.203,7.9,0.0,269
2023-12-21 14:28:20.160,7.8,0.0,266
2023-12-21 14:28:18.116,8.0,0.0,267
2023-12-21 14:28:16.074,8.0,0.0,269
2023-12-21 14:28:14.031,8.0,0.0,253
2023-12-21 14:28:11.988,8.1,0.0,245
2023-12-21 14:28:09.945,8.1,0.0,248
2023-12-21 14:28:07.901,8.2,0.0,256
2023-12-21 14:28:05.857,8.2,0.0,272
2023-12-21 14:28:03.814,7.7,0.0,2
2023-12-21 14:28:01.771,7.8,0.0,242
2023-12-21 14:27:59.728,7.8,0.0,248
2023-12-21 14:27:57.685,8.0,0.0,415
2023-12-21 14:27:55.642,8.3,0.0,295
2023-12-21 14:27:53.599,8.2,0.0,332
2023-12-21 14:27:51.556,7.8,0.0,0
2023-12-21 14:27:49.513,7.9,0.0,374
2023-12-21 14:27:47.470,7.8,0.0,374
2023-12-21 14:27:45.427,7.9,0.0,379
2023-12-21 14:27:43.384,7.8,0.0,378
2023-12-21 14:27:41.341,7.9,0.0,380
2023-12-21 14:27:39.298,7.8,0.0,378
2023-12-21 14:27:37.255,7.9,0.0,379
2023-12-21 14:27:35.212,7.9,0.0,376
2023-12-21 14:27:33.169,7.8,0.0,377
2023-12-21 14:27:31.126,7.8,0.0,377
2023-12-21 14:27:29.083,7.8,0.0,376
2023-12-21 14:27:27.040,7.7,0.0,373
2023-12-21 14:27:24.997,7.8,0.0,148
2023-12-21 14:27:22.953,7.7,0.0,305
2023-12-21 14:27:20.909,7.8,0.0,200
2023-12-21 14:27:18.865,7.8,0.0,371
2023-12-21 14:27:16.822,7.7,0.0,2
2023-12-21 14:27:14.780,7.7,0.0,365
2023-12-21 14:27:12.737,7.9,0.0,91
2023-12-21 14:27:10.694,7.9,0.0,148
2023-12-21 14:27:08.651,7.9,0.0,337
2023-12-21 14:27:06.607,7.7,0.0,338
2023-12-21 14:27:04.564,7.8,0.0,337
2023-12-21 14:27:02.521,7.9,0.0,338
2023-12-21 14:27:00.478,7.8,0.0,338
2023-12-21 14:26:58.435,7.8,0.0,336
2023-12-21 14:26:56.392,7.9,0.0,336
2023-12-21 14:26:54.349,7.8,0.0,310
2023-12-21 14:26:52.306,7.8,0.0,334
2023-12-21 14:26:50.264,7.9,0.0,338
2023-12-21 14:26:48.221,7.9,0.0,339
2023-12-21 14:26:46.178,7.9,0.0,335
2023-12-21 14:26:44.135,8.0,0.0,333
2023-12-21 14:26:42.092,7.9,0.0,331
2023-12-21 14:24:58.019,23.3,24.9,165
2023-12-21 14:24:55.977,23.3,25.0,279
2023-12-21 14:24:53.934,23.3,25.0,279
2023-12-21 14:24:51.891,23.3,25.0,280
2023-12-21 14:24:49.848,23.3,24.9,278
2023-12-21 14:24:47.804,23.3,24.7,278
2023-12-21 14:24:45.760,23.3,24.7,278
2023-12-21 14:24:43.718,23.3,24.6,280
2023-12-21 14:24:41.675,23.3,24.4,279
2023-12-21 14:24:39.632,23.3,24.3,278
2023-12-21 14:24:37.589,23.3,24.2,277
2023-12-21 14:24:35.546,23.3,24.0,278
2023-12-21 14:24:33.503,23.3,23.7,278
2023-12-21 14:24:31.460,23.3,23.4,278
2023-12-21 14:24:29.417,23.2,23.3,279
2023-12-21 14:24:27.374,23.3,23.3,279
2023-12-21 14:24:25.331,23.3,23.4,279
2023-12-21 14:24:23.288,23.2,23.3,277
2023-12-21 14:24:21.245,23.2,23.3,277
2023-12-21 14:24:19.203,23.2,23.4,276
2023-12-21 14:24:17.160,23.2,23.6,278
2023-12-21 14:24:15.116,23.2,23.7,278
2023-12-21 14:24:13.074,23.2,23.7,279
2023-12-21 14:24:11.031,23.2,23.5,279
2023-12-21 14:24:08.989,23.1,23.3,279
2023-12-21 14:24:06.945,23.2,23.2,279
2023-12-21 14:24:04.902,23.2,23.2,279
2023-12-21 14:24:02.858,23.2,23.2,279
2023-12-21 14:24:00.815,23.3,23.0,280
2023-12-21 14:23:58.772,23.3,22.8,281
2023-12-21 14:23:56.728,23.2,22.6,279
2023-12-21 14:23:54.686,23.3,22.6,277
2023-12-21 14:23:52.643,23.2,22.5,277
2023-12-21 14:23:50.600,23.2,22.6,276
2023-12-21 14:23:48.556,23.2,22.6,279
2023-12-21 14:23:46.513,23.2,22.6,279
2023-12-21 14:23:44.470,23.1,22.6,279
2023-12-21 14:23:42.426,23.2,22.6,275
2023-12-21 14:23:40.383,23.1,22.5,279
2023-12-21 14:23:38.339,23.2,22.5,280
2023-12-21 14:23:36.296,23.1,22.6,279
2023-12-21 14:23:34.253,23.2,22.7,279
2023-12-21 14:23:32.210,23.1,22.7,278
2023-12-21 14:23:30.167,23.1,22.7,278
2023-12-21 14:23:28.124,23.1,22.8,266
2023-12-21 14:23:26.080,23.1,22.7,277
2023-12-21 14:23:24.036,23.1,22.8,280
2023-12-21 14:23:21.994,23.1,22.8,279
2023-12-21 14:23:19.950,23.2,22.6,278
2023-12-21 14:23:17.908,23.2,22.6,279
2023-12-21 14:23:15.864,23.1,22.6,133
2023-12-21 14:23:13.821,23.1,22.5,242
2023-12-21 14:23:11.778,23.1,22.4,278
2023-12-21 14:23:09.735,23.2,22.1,278
2023-12-21 14:23:07.692,23.2,22.1,280
2023-12-21 14:23:05.648,23.2,22.1,279
2023-12-21 14:23:03.605,23.2,22.1,278
2023-12-21 14:23:01.562,23.2,22.1,277
2023-12-21 14:22:59.519,23.2,22.2,278
2023-12-21 14:22:57.476,23.2,22.1,275
2023-12-21 14:22:55.432,23.2,22.1,270
2023-12-21 14:22:53.390,23.1,22.1,271
2023-12-21 14:22:51.347,23.2,22.0,278
2023-12-21 14:22:49.304,23.2,22.0,279
2023-12-21 14:22:47.261,23.2,21.9,278
2023-12-21 14:22:45.218,23.1,21.9,275
2023-12-21 14:22:43.175,23.1,22.0,272
